image,description,comments,state,UUID
https://i.cotrip.org/dimages/camera?imageURL=liveview/US40Mile250RoadSurface.jpg&v=00608,1.2 mi E of Berthoud Falls (LV),Road Surface,CO,CO1001098
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM040W257-50-E.jpg&v=00608,0.2 mi W of I-70,Traffic closest to Image Traveling West,CO,CO1001099
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM040W257-50-W.jpg&v=00608,0.2 mi W of I-70,Traffic closest to Image Traveling West,CO,CO1001100
https://i.cotrip.org/dimages/camera?imageURL=liveview/US40AroyaNorth.jpg&v=00608,CO-94 (LV),Traffic closest to camera is moving South,CO,CO1001101
https://i.cotrip.org/dimages/camera?imageURL=liveview/US40AroyaSouth.jpg&v=00608,CO-94 (LV),Traffic closest to camera is moving North,CO,CO1001102
https://i.cotrip.org/dimages/camera?imageURL=liveview/US40AroyaWest.jpg&v=00608,CO-94 (LV),Traffic closest to camera is moving East,CO,CO1001103
https://i.cotrip.org/dimages/camera?imageURL=liveview/US40AroyaRoadSurface.jpg&v=00608,CO-94 (LV),Road Surface,CO,CO1001104
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM040W459.65-E.jpg&v=00608,Firstview,Traffic furthest from camera traveling East,CO,CO1001105
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM040W459.65-W.jpg&v=00608,Firstview,Traffic closest to camera is moving West,CO,CO1001106
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM040W459.65-roadway.jpg&v=00608,Firstview,Roadway,CO,CO1001107
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E040.80-E.jpg&v=00608,Whitewater,Traffic closest to camera is travelling East,CO,CO1001108
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E040.80-W.jpg&v=00608,Whitewater,Traffic furthest from camera is travelling West,CO,CO1001109
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E040.80-Roadway.jpg&v=00608,Whitewater,Roadway,CO,CO1001110
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W054-E.jpg&v=00608,MESA COUNTY LINE SOUTH,Traffic furthest from camera is travelling East,CO,CO1001111
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W054-W.jpg&v=00608,MESA COUNTY LINE SOUTH,Traffic closest to camera is travelling West,CO,CO1001112
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050W066-05-E.jpg&v=00608,0.6 mi W of 1250 Rd (Delta-),Traffic furthest from camera is travelling East,CO,CO1001113
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050W066-05-W.jpg&v=00608,0.6 mi W of 1250 Rd (Delta-),Traffic closest to camera is travelling West,CO,CO1001114
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050W066-05-road.jpg&v=00608,0.6 mi W of 1250 Rd (Delta-),Road Surface,CO,CO1001115
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E082.70-SH-348-5TH-OLATHE-E.jpg&v=00608,CO-348/5TH St,Traffic nearest camera is eastbound,CO,CO1001116
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E082.70-SH-348-5TH-OLATHE-W.jpg&v=00608,CO-348/5TH St,Traffic nearest camera is eastbound,CO,CO1001117
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E097.62-2-mi-E-OF-MONTROSE-E.jpg&v=00608,US-50  2 mi E of Montrose,Traffic Closest to camera is moving East,CO,CO1001118
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E097.62-2-mi-E-OF-MONTROSE-W.jpg&v=00608,US-50  2 mi E of Montrose,Traffic Closest to camera is moving East,CO,CO1001119
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E097.62-2-mi-E-OF-MONTROSE-ROAD.jpg&v=00608,US-50  2 mi E of Montrose,Roadway,CO,CO1001120
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50CerroSummitEast.jpg&v=00608,US-50  4.50 mi W of Cimarron (LV),Traffic closest to camera traveling East,CO,CO1001121
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50CerroSummitWest.jpg&v=00608,US-50  4.50 mi W of Cimarron (LV),Traffic closest to camera traveling East,CO,CO1001122
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50CerroSummitRoadSurface.jpg&v=00608,US-50  4.50 mi W of Cimarron (LV),Road Surface,CO,CO1001123
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile121East.jpg&v=00608,US-50 Mile 121.2  (LV),East Bound Traffic,CO,CO1001124
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile121West.jpg&v=00608,US-50 Mile 121.2  (LV),West Bound Traffic,CO,CO1001125
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile121RoadSurface.jpg&v=00608,US-50 Mile 121.2  (LV),Road Surface,CO,CO1001126
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50BlueMesaEast.jpg&v=00608,CO26/Blue Mesa (LV),Traffic closest to camera travelimng East,CO,CO1001127
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50BlueMesaWest.jpg&v=00608,CO26/Blue Mesa (LV),Traffic closest to camera travelimng East,CO,CO1001128
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50BlueMesaRoadSurface.jpg&v=00608,CO26/Blue Mesa (LV),Road Surface,CO,CO1001129
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E158-1-mi-E-of-CO135-E.jpg&v=00608,1 mi E of CO135 (Gunnison-),Traffic Closest to camera is moving East,CO,CO1001130
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E158-1-mi-E-of-CO135-W.jpg&v=00608,1 mi E of CO135 (Gunnison-),Traffic Closest to camera is moving East,CO,CO1001131
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E158-1-mi-E-of-CO135-ROAD.jpg&v=00608,1 mi E of CO135 (Gunnison-),Roadway,CO,CO1001132
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50ParlinEast.jpg&v=00608,CO114 E of Parlin (LV),Traffic closest to camera traveling West,CO,CO1001133
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50ParlinSouth.jpg&v=00608,CO114 E of Parlin (LV),Looking South,CO,CO1001134
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50ParlinWest.jpg&v=00608,CO114 E of Parlin (LV),Traffic closest to camera traveling West,CO,CO1001135
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50ParlinRoadSurface.jpg&v=00608,CO114 E of Parlin (LV),Road Surface,CO,CO1001136
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E200-W.jpg&v=00608,Monarch Pass RWIS,West bound traffic,CO,CO1001137
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050E223-20-E.jpg&v=00608,0.8 mi E of Salida (Salida-),Traffic closest to camera is travelling East,CO,CO1001138
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050E223-20-W.jpg&v=00608,0.8 mi E of Salida (Salida-),Traffic furthest from camera is travelling West,CO,CO1001139
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCSCAM050E223-20-road.jpg&v=00608,0.8 mi E of Salida (Salida-),Road Surface,CO,CO1001140
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E241.00-COALDALE-E.jpg&v=00608,COALDALE,Traffic closest to camera moving Eastbound,CO,CO1001141
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E241.00-COALDALE-W.jpg&v=00608,COALDALE,Traffic closest to camera moving Eastbound,CO,CO1001142
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV050E241.00-COALDALE-Rd.jpg&v=00608,COALDALE,Roadway Surface,CO,CO1001143
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile252East.jpg&v=00608,0.1 mi E of SH-69 (LV),Traffic closest to camera is travelling East,CO,CO1001144
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile252West.jpg&v=00608,0.1 mi E of SH-69 (LV),Traffic closest to camera is travelling West,CO,CO1001145
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50Mile252RoadSurface.jpg&v=00608,0.1 mi E of SH-69 (LV),Road Surface,CO,CO1001146
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E276-90-E.jpg&v=00608,PCC - Fremont Campus,East Bound Traffic,CO,CO1001147
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E276-90-W.jpg&v=00608,PCC - Fremont Campus,West Bound Traffic,CO,CO1001148
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E283-15-E.jpg&v=00608,Four Mile Pkwy,US-50 @ 2.5mi W of SH-67,CO,CO1001149
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E283-15-W.jpg&v=00608,Four Mile Pkwy,US-50 @ 2.5mi W of SH-67,CO,CO1001150
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E285-60-E.jpg&v=00608,CO-67,US-50 @ SH-67,CO,CO1001151
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E285-60-W.jpg&v=00608,CO-67,US-50 @ SH-67,CO,CO1001152
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E286-20-E.jpg&v=00608,0.1 mi E of Decker Dr,US-50 @ 0.6mi E of SH-67,CO,CO1001153
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E286-20-W.jpg&v=00608,0.1 mi E of Decker Dr,US-50 @ 0.6mi E of SH-67,CO,CO1001154
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E289-50-E.jpg&v=00608,0.1 mi E of CO-115,US-50 @ SH-115,CO,CO1001155
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E289-50-W.jpg&v=00608,0.1 mi E of CO-115,US-50 @ SH-115,CO,CO1001156
https://i.cotrip.org/dimages/ws/camera?imageURL=306&v=00608,PENROSE (RWIS),East,CO,CO1001157
https://i.cotrip.org/dimages/ws/camera?imageURL=307&v=00608,PENROSE (RWIS),West,CO,CO1001158
https://i.cotrip.org/dimages/ws/camera?imageURL=308&v=00608,PENROSE (RWIS),DSC,CO,CO1001159
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W292-20-E.jpg&v=00608,K St,US-50 @ 2.3mi E of SH-115,CO,CO1001160
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W292-20-W.jpg&v=00608,K St,us-50 @ 2.3mi E of SH-115,CO,CO1001161
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E294-20-E.jpg&v=00608,R St,US-50 @ 2.3mi W of SH-120,CO,CO1001162
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E294-20-W.jpg&v=00608,R St,US-50 @ 2.3mi W of SH-120,CO,CO1001163
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E296-10-E.jpg&v=00608,0.4 mi W of CO-120,US-50 @ 0.4mi W of SH-120,CO,CO1001164
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E296-10-W.jpg&v=00608,0.4 mi W of CO-120,US-50 @ 0.4mi W of SH-120,CO,CO1001165
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W300-05-E.jpg&v=00608,3.5 mi E of CO-120,US-50 @ 3.5mi E of SH-120,CO,CO1001166
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W300-05-W.jpg&v=00608,3.5 mi E of CO-120,US-50 @ 3.5mi E of SH-120,CO,CO1001167
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E302-80-E.jpg&v=00608,3.0 mi W of S McCulloch Blvd W,US-50 @ 5.9mi E of SH-120,CO,CO1001168
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E302-80-W.jpg&v=00608,3.0 mi W of S McCulloch Blvd W,US-50 @ 5.9mi E of SH-120,CO,CO1001169
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E305-90-E.jpg&v=00608,S McCulloch Blvd W,US-50 @ 6.2mi W of SH-45,CO,CO1001170
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E305-90-W.jpg&v=00608,S McCulloch Blvd W,US-50 @ 6.2mi W of SH-45,CO,CO1001171
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W308-25-E.jpg&v=00608,1.0 mi E of McCulloch Blvd E,Traffic furthest from camera is travelling East,CO,CO1001172
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W308-25-W.jpg&v=00608,1.0 mi E of McCulloch Blvd E,Traffic closest to camera is travelling West,CO,CO1001173
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50PuebloWestEast.jpg&v=00608,CO-45 (LV),Traffic closest to camera travelimng East,CO,CO1001174
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50PuebloWestSouth.jpg&v=00608,CO-45 (LV),South,CO,CO1001175
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50PuebloWestWest.jpg&v=00608,CO-45 (LV),Traffic closest to camera travelimng East,CO,CO1001176
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50PuebloWestRoadSurface.jpg&v=00608,CO-45 (LV),Road Surface,CO,CO1001177
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E313-40-E.jpg&v=00608,Baltimore Ave,Traffic in lanes closest to camera moving East,CO,CO1001178
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050E313-40-W.jpg&v=00608,Baltimore Ave,Traffic in lanes farthest from camera moving West,CO,CO1001179
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W322.13-E.jpg&v=00608,Baxter Rd,Traffic in lanes closest to camera moving North,CO,CO1001180
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM050W322.13-W.jpg&v=00608,Baxter Rd,Traffic in lanes closest to camera moving North,CO,CO1001181
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WestofFowlerEast.jpg&v=00608,US-50  7.2 mi W of Fowler (LV),Traffic closest to camera travelimng East,CO,CO1001182
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WestofFowlerWest.jpg&v=00608,US-50  7.2 mi W of Fowler (LV),Traffic closest to camera travelimng East,CO,CO1001183
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WestofFowlerRoadSurface.jpg&v=00608,US-50  7.2 mi W of Fowler (LV),Road Surface,CO,CO1001184
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50OldHardyRestAreaEast.jpg&v=00608,US-50  7.6 mi E of La Junta (LV),Traffic closest to camera travelimng East,CO,CO1001185
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50OldHardyRestAreaWest.jpg&v=00608,US-50  7.6 mi E of La Junta (LV),Traffic closest to camera travelimng East,CO,CO1001186
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50OldHardyRestAreaRoadSurface.jpg&v=00608,US-50  7.6 mi E of La Junta (LV),Road Surface,CO,CO1001187
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WileyNorth.jpg&v=00608,CO-287 (LV),North,CO,CO1001188
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WileyEast.jpg&v=00608,CO-287 (LV),Traffic closest to camera travelimng East,CO,CO1001189
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WileyWest.jpg&v=00608,CO-287 (LV),Traffic closest to camera travelimng East,CO,CO1001190
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50WileyRoadSurface.jpg&v=00608,CO-287 (LV),Road Surface,CO,CO1001191
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50EastofHollyEast.jpg&v=00608,US-50  0.2 mi W of CO28 (LV),Traffic closest to camera travelimng East,CO,CO1001192
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50EastofHollyWest.jpg&v=00608,US-50  0.2 mi W of CO28 (LV),Traffic closest to camera travelimng East,CO,CO1001193
https://i.cotrip.org/dimages/camera?imageURL=liveview/US50EastofHollyRoadSurface.jpg&v=00608,US-50  0.2 mi W of CO28 (LV),West Bound Lanes,CO,CO1001194
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085N205-30-N.jpg&v=00608,Union Ave,Traffic in lanes closest to camera moving North,CO,CO1001195
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085N205-30-S.jpg&v=00608,Union Ave,Traffic in lanes farthest from camera moving South,CO,CO1001196
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S231.25-N.jpg&v=00608,E-470 Int,Traffic furthest from camera is travelling North,CO,CO1001197
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S231.25-S.jpg&v=00608,E-470 Int,Traffic closest to camera is travelling South,CO,CO1001198
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85BrightonNorth.jpg&v=00608,CO-2 Brighton (LV),Traffic closest to camera is moving North,CO,CO1001199
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85BrightonSouth.jpg&v=00608,CO-2 Brighton (LV),Traffic closest to camera is moving North,CO,CO1001200
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85BrightonRoadSurface.jpg&v=00608,CO-2 Brighton (LV),Traffic closest to camera is moving North,CO,CO1001201
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85PlattevilleNorth.jpg&v=00608,CO 66 (LV),Traffic closest to camera is travelling North,CO,CO1001202
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85PlattevilleSouth.jpg&v=00608,CO 66 (LV),Traffic furthest from camera is travelling South,CO,CO1001203
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85PlattevilleRoadSurface.jpg&v=00608,CO 66 (LV),Road Surface,CO,CO1001204
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S263.50-N.jpg&v=00608,La Salle,Traffic on the right is travelling North,CO,CO1001205
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S263.50-S.jpg&v=00608,La Salle,Traffic on the right is travelling South,CO,CO1001206
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S263.50-roadway.jpg&v=00608,La Salle,Roadway,CO,CO1001207
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85LucerneNorth.jpg&v=00608,Greeley (LV),Traffic closest to camera is moving North,CO,CO1001208
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85LucerneSouth.jpg&v=00608,Greeley (LV),Traffic closest to camera is moving North,CO,CO1001209
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85LucerneRoadSurface.jpg&v=00608,Greeley (LV),Road Surface,CO,CO1001210
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85AultNorth.jpg&v=00608,Ault (LV),Traffic closest to camera is moving North,CO,CO1001211
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85AultSouth.jpg&v=00608,Ault (LV),Traffic closest to camera is moving North,CO,CO1001212
https://i.cotrip.org/dimages/camera?imageURL=liveview/US85AultRoadSurface.jpg&v=00608,Ault (LV),Road Surface,CO,CO1001213
https://i.cotrip.org/dimages/ws/camera?imageURL=337&v=00608,Nunn,US-85 North,CO,CO1001214
https://i.cotrip.org/dimages/ws/camera?imageURL=338&v=00608,Nunn,US-85 South,CO,CO1001215
https://i.cotrip.org/dimages/ws/camera?imageURL=339&v=00608,Nunn,US-85 Road Surface,CO,CO1001216
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S309-25-N.jpg&v=00608,Wyoming Border,North Bound Traffic,CO,CO1001217
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM085S309-25-s.jpg&v=00608,Wyoming Border,South Bound Traffic,CO,CO1001218
https://i.cotrip.org/dimages/camera?imageURL=liveview/US160Mile4North.jpg&v=00608,SH-41 Int (LV),Traffic closest to camera is travelling North,CO,CO1001219
https://i.cotrip.org/dimages/camera?imageURL=liveview/US160Mile4East.jpg&v=00608,SH-41 Int (LV),Traffic furthest from camera is travelling East,CO,CO1001220
https://i.cotrip.org/dimages/camera?imageURL=liveview/US160Mile4West.jpg&v=00608,SH-41 Int (LV),Traffic closest to camera is travelling West,CO,CO1001221
https://i.cotrip.org/dimages/camera?imageURL=liveview/US160Mile4RoadSurface.jpg&v=00608,SH-41 Int (LV),Road Surface,CO,CO1001222
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV160E041-CORTEZ-ROAD.jpg&v=00608,0.6mi E of CO-145,Roadway,CO,CO1001223
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV160E041-CORTEZ-E.jpg&v=00608,0.6mi E of CO-145,Traffic on lane closest to camera moving East,CO,CO1001224
https://i.cotrip.org/dimages/camera?imageURL=remote/TOCCCTV160E041-CORTEZ-W.jpg&v=00608,0.6mi E of CO-145,Traffic on lane farthest from camera moving West,CO,CO1001225
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM160E061-Rd.jpg&v=00608,Mancos Hill,Roadway,CO,CO1001226
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM160E061-E.jpg&v=00608,Mancos Hill,East Bound Traffic,CO,CO1001227
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM160E061-W.jpg&v=00608,Mancos Hill,West Bound Traffic,CO,CO1001228
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM160E073-45-E.jpg&v=00608,0.8mi E of Hesperus,Traffic on lane closest to camera moving East,CO,CO1001229
https://i.cotrip.org/dimages/camera?imageURL=remote/CTMCCAM160E073-45-W.jpg&v=00608,0.8mi E of Hesperus,Traffic on lane farthest from camera moving West,CO,CO1001230
